StartDate,EndDate,Progress,duration_seconds,Finished,ResponseId,first_time,recieved_survey,recieved_survey_3_TEXT,code_relation,code_relation_4_TEXT,age_part,sex_bio,gender,gender_4_TEXT,rel_status_1,rel_status_1_8_TEXT,relationship_length#1_1_1,relationship_length#1_2_1,children,sex_or_part,sex_or_part_5_TEXT,ethnic,ethnic_7_TEXT,grs_sat_happy,grs_com_commit,grs_int_connected,grs_tru_count,grs_pas_intense,grs_lov_love,ex_g_1,ex_g_2,e_g_3,e_g_4,e_g_5,ex_qt_1,ex_qt_2,ex_qt_3,e_qt_4,e_qt_5,e_qt_6,ex_pt_1,e_pt_2,e_pt_3,e_pt_4,ex_aos-pt_1,ex_aos-pt_2,ex_aos-pt_3,ex_aos_1,ex_aos_2,e_aos_3,e_aos_4,e_aos_5,ex_woa_1,ex_woa_2,ex_woa_3,ex_woa_4,ex_woa_5,ex_woa_6,ex_woa_rev_1,rec_g_1,rec_g_2,rec_g_3,rec_g_4,rec_g_5,rec_qt_1,rec_qt_2,rec_qt_3,rec_qt_4,rec_qt_5,rec_qt_6,rec_pt_1,rec_pt_2,rec_pt_3,rec_pt_4,rec_aos-pt_1,rec_aos-pt_2,rec_aos_pt_3,rec_aos_1,rec_aos_2,rec_aos_3,rec_aos_4,rec_aos_5,rec_woa_1,rec_woa_2,rec_woa_3,rec_woa_4,rec_woa_5,rec_woa_6,rec_woa_rev_1,honest,read,participant_rq,numbergen,randomnumber,pid,sample,time_collected,duration_minutes,rel_leng_months,rel_leng_years,ethnic_1,year_born,taken_before,pref_express,pref_recieve,top_ll,circ_sat,age_float
2024-07-12 07:47:25,2024-07-12 08:01:31,100,846,1.0,R_5exhkJr9EQBP1f7,1.0,3.0,On X,,,52.0,2.0,2.0,,6.0,,13.0,5.0,2.0,1.0,,2,,,,,,,,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,5.0,N/a,35453391,,397,SM,july11_to_july23,14.1,161.0,13.416666666666666,2.0,1972.0,26.0,3.0,5.0,,2.0,
2024-07-12 07:56:56,2024-07-12 08:10:14,100,797,1.0,R_2ir3XUNGSbwF4Pz,1.0,1.0,,,,65.0,1.0,1.0,,6.0,,30.0,,5.0,1.0,,2,,,,,,,,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,5.0,1.0,4.0,5.0,,32260280,,398,SM,july11_to_july23,13.283333333333331,360.0,30.0,2.0,1958.0,26.0,3.0,5.0,,2.0,
2024-07-12 08:12:35,2024-07-12 08:19:43,100,427,1.0,R_2uBXKvUyBKBOvcs,1.0,1.0,,,,54.0,1.0,1.0,,1.0,,,,1.0,1.0,,2,,,,,,,,2.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,5.0,,15618406,,399,SM,july11_to_july23,7.116666666666666,,,2.0,1969.0,26.0,3.0,4.0,,4.0,
2024-07-12 08:22:12,2024-07-12 08:31:03,100,530,1.0,R_34HogYADZtm4Ioy,1.0,1.0,,,,43.0,1.0,1.0,,6.0,,13.0,6.0,3.0,1.0,,2,,,,,,,,2.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,5.0,,48400436,,400,SM,july11_to_july23,8.833333333333334,162.0,13.5,2.0,1981.0,26.0,3.0,1.0,,2.0,
2024-07-12 08:31:45,2024-07-12 08:42:16,100,630,1.0,R_8S9wEVTSoORH7SP,1.0,1.0,,,,25.0,1.0,1.0,,1.0,,,,1.0,1.0,,2,,,,,,,,2.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,,89343426,,401,SM,july11_to_july23,10.5,,,2.0,1999.0,26.0,3.0,3.0,,2.0,
2024-07-12 08:31:50,2024-07-12 08:44:38,100,768,1.0,R_8Kx2dDJPe8ivNvz,1.0,1.0,,,,52.0,1.0,1.0,,6.0,,26.0,4.0,4.0,1.0,,2,,,,,,,,3.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,5.0,,43619034,,402,SM,july11_to_july23,12.8,316.0,26.33333333333333,2.0,1972.0,26.0,4.0,4.0,,2.0,
2024-07-12 08:47:53,2024-07-12 08:52:24,100,271,1.0,R_7XSgU5TIHHBPugx,1.0,1.0,,,,20.0,1.0,1.0,,1.0,,,,1.0,1.0,,2,,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,1.0,4.0,5.0,Seeing if introversion/extraversion correlates with any love languages,55167965,,403,SM,july11_to_july23,4.516666666666667,,,2.0,2004.0,27.0,4.0,3.0,4.0,3.0,
2024-07-12 08:38:02,2024-07-12 08:52:51,100,888,1.0,R_846rg1omVMQhYSv,1.0,2.0,,1.0,,27.0,2.0,2.0,,3.0,,1.0,6.0,1.0,3.0,,5,,6.0,6.0,5.0,7.0,2.0,6.0,2.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,5.0,,12360628,,404,SM,july11_to_july23,14.8,18.0,1.5,5.0,1997.0,26.0,5.0,4.0,,3.0,
2024-07-12 08:49:18,2024-07-12 08:53:51,100,272,1.0,R_8I8OUj6r2iCIM8x,1.0,1.0,,,,26.0,2.0,2.0,,3.0,,11.0,2.0,1.0,1.0,,2,,6.0,6.0,5.0,5.0,7.0,7.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,5.0,,67412820,,405,SM,july11_to_july23,4.533333333333333,134.0,11.166666666666666,2.0,1998.0,27.0,4.0,1.0,6.0,4.0,
2024-07-12 08:54:49,2024-07-12 09:02:16,100,446,1.0,R_1DZcHUiwSm2YKtH,1.0,1.0,,,,25.0,2.0,2.0,,1.0,,,,1.0,1.0,,2,,,,,,,,3.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,5.0,,40432163,,406,SM,july11_to_july23,7.433333333333334,,,2.0,1999.0,26.0,4.0,4.0,,4.0,
2024-07-12 08:59:47,2024-07-12 09:04:24,100,277,1.0,R_7daflySksvbbXS6,1.0,1.0,,,,30.0,2.0,2.0,,2.0,,,,1.0,1.0,,2,,,,,,,,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,3.0,3.0,,35628545,,407,SM,july11_to_july23,4.616666666666666,,,2.0,1990.0,26.0,3.0,1.0,,3.0,
2024-07-12 09:01:47,2024-07-12 09:06:40,100,292,1.0,R_2wd3SoG1BHcZPeF,1.0,1.0,,,,31.0,1.0,1.0,,1.0,,,,1.0,1.0,,5,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,,93359225,,408,SM,july11_to_july23,4.866666666666666,,,5.0,1993.0,26.0,2.0,5.0,,2.0,
2024-07-12 09:12:09,2024-07-12 09:18:02,100,352,1.0,R_3Gy2BUuGD1KVfgd,1.0,1.0,,,,37.0,1.0,1.0,,6.0,,17.0,3.0,1.0,1.0,,2,,,,,,,,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,,27334624,,409,SM,july11_to_july23,5.866666666666666,207.0,17.25,2.0,1987.0,26.0,3.0,4.0,,3.0,
2024-07-12 09:18:42,2024-07-12 09:26:28,100,465,1.0,R_5NHXag8gEKrZ8Tn,1.0,1.0,,,,30.0,1.0,1.0,,6.0,,8.0,7.0,1.0,1.0,,2,,,,,,,,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,4.0,5.0,,68964761,,410,SM,july11_to_july23,7.75,103.0,8.583333333333334,2.0,1993.0,27.0,4.0,5.0,4.0,2.0,
2024-07-12 09:18:55,2024-07-12 09:26:49,100,473,1.0,R_5QuPJQ11cfndrhH,1.0,1.0,,,,27.0,2.0,2.0,,3.0,,1.0,7.0,1.0,1.0,,2,,7.0,7.0,7.0,7.0,5.0,7.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0,How do love languages correlate to other personality traits? ,51512165,,411,SM,july11_to_july23,7.883333333333334,19.0,1.5833333333333333,2.0,1996.0,27.0,3.0,5.0,3.0,4.0,
2024-07-12 09:32:42,2024-07-12 09:40:15,100,452,1.0,R_2h2QQWxJ4bHhUyJ,1.0,1.0,,,,23.0,1.0,1.0,,1.0,,,,1.0,1.0,,2,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,,85379903,,412,SM,july11_to_july23,7.533333333333333,,,2.0,2000.0,26.0,4.0,4.0,,4.0,
2024-07-12 09:39:52,2024-07-12 09:46:56,100,424,1.0,R_1jIWBs0vPO4swRH,1.0,1.0,,,,38.0,2.0,2.0,,7.0,,7.0,5.0,1.0,3.0,,2,,,,,,,,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,5.0,,86077879,,413,SM,july11_to_july23,7.066666666666666,89.0,7.416666666666667,2.0,,26.0,4.0,5.0,,3.0,
2024-07-12 09:46:27,2024-07-12 09:56:58,100,631,1.0,R_5rNl2kpcNDhjXgI,1.0,1.0,,,,18.0,1.0,1.0,,3.0,,1.0,3.0,1.0,1.0,,2,,7.0,7.0,6.0,7.0,3.0,7.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,1.0,4.0,5.0,,17889961,,414,SM,july11_to_july23,10.516666666666667,15.0,1.25,2.0,2005.0,27.0,4.0,4.0,4.0,2.0,
2024-07-12 09:53:23,2024-07-12 09:57:29,100,245,1.0,R_5VvH57368pPd1mY,1.0,1.0,,,,29.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,,5,,,,,,,,2.0,2.0,5.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,1.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,,16877081,,415,SM,july11_to_july23,4.083333333333333,1.0,0.0833333333333333,5.0,1995.0,27.0,4.0,3.0,4.0,2.0,
2024-07-12 09:55:54,2024-07-12 10:02:36,100,402,1.0,R_1PpALm3v3oMYKhT,1.0,1.0,,,,27.0,1.0,1.0,,3.0,,2.0,,1.0,1.0,,2,,7.0,7.0,7.0,7.0,6.0,7.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,5.0,,24012538,,416,SM,july11_to_july23,6.7,24.0,2.0,2.0,1996.0,26.0,4.0,3.0,,2.0,
2024-07-12 07:42:24,2024-07-12 10:10:01,100,8857,1.0,R_2PZ9JGPJFGYYh0k,1.0,3.0,X Geoffrey Miller,,,47.0,1.0,4.0,i don't self identify,1.0,,,,1.0,1.0,,2,,,,,,,,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,5.0,,50801225,,417,SM,july11_to_july23,147.61666666666667,,,2.0,1977.0,26.0,3.0,3.0,,2.0,
2024-07-12 10:05:11,2024-07-12 10:14:04,100,533,1.0,R_61tw0T9813di8pM,1.0,1.0,,,,23.0,1.0,1.0,,3.0,,3.0,5.0,1.0,1.0,,2,,3.0,5.0,6.0,7.0,6.0,5.0,2.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,When do people choose to leave a relationship?,53975082,,418,SM,july11_to_july23,8.883333333333333,41.0,3.4166666666666665,2.0,2000.0,27.0,3.0,4.0,6.0,3.0,
2024-07-12 10:10:47,2024-07-12 10:20:05,100,557,1.0,R_51KjWU2Jaq5mXg7,1.0,2.0,,2.0,,27.0,2.0,2.0,,3.0,,9.0,3.0,1.0,3.0,,"2,3",,7.0,7.0,7.0,6.0,5.0,7.0,1.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,,29786822,,419,SM,july11_to_july23,9.283333333333331,111.0,9.25,8.0,1997.0,27.0,3.0,3.0,6.0,2.0,
2024-07-12 08:50:52,2024-07-12 10:24:29,100,5617,1.0,R_8PjIToT2tM1OPV3,1.0,1.0,,,,23.0,1.0,1.0,,3.0,,3.0,,1.0,1.0,,3,,6.0,6.0,5.0,7.0,6.0,6.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,1.0,4.0,5.0,,49821422,,420,SM,july11_to_july23,93.61666666666666,36.0,3.0,3.0,2000.0,27.0,4.0,2.0,1.0,2.0,
2024-07-12 09:57:20,2024-07-12 10:31:22,100,2041,1.0,R_5EGkDM2JWr3ZWWK,1.0,1.0,,,,35.0,2.0,2.0,,4.0,,,2.0,1.0,1.0,,2,,7.0,7.0,6.0,7.0,5.0,6.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,5.0,,27997493,,421,SM,july11_to_july23,34.016666666666666,2.0,0.1666666666666666,2.0,1988.0,27.0,3.0,3.0,1.0,4.0,
2024-07-12 10:23:42,2024-07-12 10:31:45,100,483,1.0,R_79fWULFgRrsAhKq,1.0,2.0,,2.0,,26.0,2.0,2.0,,1.0,,,,1.0,2.0,,2,,,,,,,,3.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,1.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0,,35075489,,422,SM,july11_to_july23,8.05,,,2.0,1997.0,26.0,4.0,4.0,,4.0,
2024-07-12 10:32:50,2024-07-12 10:44:00,100,670,1.0,R_8kYN3nFd8cc7Z0q,1.0,1.0,,,,34.0,2.0,2.0,,3.0,,8.0,5.0,1.0,1.0,,2,,7.0,7.0,7.0,7.0,4.0,7.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,,67918590,,423,SM,july11_to_july23,11.166666666666666,101.0,8.416666666666666,2.0,1989.0,26.0,3.0,4.0,,3.0,
2024-07-12 10:38:26,2024-07-12 10:49:08,100,641,1.0,R_8bVkp2tskLvLaao,1.0,1.0,,,,27.0,1.0,1.0,,1.0,,,,1.0,1.0,,2,,,,,,,,2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,5.0,,20203566,,424,SM,july11_to_july23,10.683333333333334,,,2.0,1996.0,26.0,1.0,1.0,,1.0,
2024-07-12 10:54:00,2024-07-12 11:04:28,100,627,1.0,R_6Ur9etmziNLNG2B,1.0,1.0,,,,24.0,2.0,2.0,,2.0,,,1.0,1.0,3.0,,2,,,,,,,,2.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,1.0,2.0,5.0,5.0,5.0,2.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,1.0,4.0,5.0,,81889868,,425,SM,july11_to_july23,10.45,1.0,0.0833333333333333,2.0,2000.0,27.0,2.0,3.0,2.0,4.0,
2024-07-12 10:59:21,2024-07-12 11:09:34,100,613,1.0,R_1JRA2wlYF54yvHX,1.0,3.0,"Aella, twitter post",,,36.0,1.0,1.0,,1.0,,,,1.0,1.0,,5,,,,,,,,3.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,5.0,,82482815,,426,SM,july11_to_july23,10.216666666666669,,,5.0,1987.0,27.0,5.0,1.0,5.0,3.0,
2024-07-12 10:59:05,2024-07-12 11:09:51,100,646,1.0,R_71WPTz6VvzBgtrH,1.0,1.0,,,,59.0,1.0,1.0,,6.0,,18.0,8.0,2.0,1.0,,2,,,,,,,,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0,4.0,5.0,,27344539,,427,SM,july11_to_july23,10.766666666666667,224.0,18.666666666666668,2.0,1964.0,26.0,5.0,1.0,,2.0,
